setting,seed,rep_index,model,n,p,sigma_a,sigma_e,beta_preset,alpha,k,true_k,lam,snr,algo_a,algo_b,mse_cocolasso_max,mse_reweighted_frobenius,pe_cocolasso_max,pe_reweighted_frobenius,time_cocolasso_max,time_reweighted_frobenius,mse_diff,pe_diff,time_diff,speedup,noise_level,sparsity
cs_sigma1.0_weak_sparse_a1.5,96,96,cs,100,500,1.0,3.0,weak_sparse,1.5,10,3,1.0,0.8937182721336322,cocolasso_max,reweighted_frobenius,5.598513330430832,5.297262102962771,2.929986552788705,2.7630533689741417,19.949121014913544,10.286228035925888,0.301251227468061,0.16693318381456335,9.662892978987657,1.9394010073701304,medium,weak α=1.5 (97% in first 3)
cs_sigma1.0_weak_sparse_a1.5,97,97,cs,100,500,1.0,3.0,weak_sparse,1.5,10,3,1.0,0.8937182721336322,cocolasso_max,reweighted_frobenius,10.234532292792702,10.213772794632236,5.436502306572166,5.416040508862011,17.643883733078837,7.98751371295657,0.02075949816046574,0.020461797710154883,9.656370020122267,2.2089331382879056,medium,weak α=1.5 (97% in first 3)
cs_sigma1.0_weak_sparse_a1.5,98,98,cs,100,500,1.0,3.0,weak_sparse,1.5,10,3,1.0,0.8937182721336322,cocolasso_max,reweighted_frobenius,9.071901102958543,9.076486257460395,4.537789887557569,4.542030525315655,16.629035828169435,9.024048550985754,-0.004585154501851818,-0.004240637758086585,7.604987277183682,1.8427467155363366,medium,weak α=1.5 (97% in first 3)
cs_sigma1.0_weak_sparse_a1.5,99,99,cs,100,500,1.0,3.0,weak_sparse,1.5,10,3,1.0,0.8937182721336322,cocolasso_max,reweighted_frobenius,8.204162638785025,7.93879818306566,4.208037030316601,4.0652071192166765,17.749893449014053,7.552305178018287,0.2653644557193653,0.14282991109992427,10.197588270995766,2.3502616791329927,medium,weak α=1.5 (97% in first 3)
cs_sigma1.0_weak_sparse_a2.0,0,0,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,8.496958299484886,8.429772319540191,4.841217431084558,4.817786984100392,16.831569523958024,10.808536884956991,0.06718597994469455,0.02343044698416552,6.023032639001032,1.557247729559374,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,1,1,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.5088600851485685,6.346398615557677,3.809397583328293,3.7038949169940665,16.574254787003156,9.51737563102506,0.16246146959089192,0.10550266633422645,7.056879155978097,1.7414732200937668,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,2,2,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,9.911823569636708,9.931248941426716,6.920014147374216,6.927181505517557,16.548474158975296,7.784759532078169,-0.019425371790008583,-0.007167358143340685,8.763714626897126,2.1257527725532226,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,3,3,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,5.547666576194916,5.334145435890665,2.832520128266256,2.715788574231282,16.82910092000384,10.02471092401538,0.21352114030425096,0.11673155403497404,6.804389995988458,1.678761716678307,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,4,4,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.921628739441733,6.913479020711587,3.512531432501908,3.50370751760079,17.157178374007344,9.73684970405884,0.008149718730146027,0.008823914901118002,7.420328669948503,1.762087214600356,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,5,5,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.570592292339999,6.403219770635021,3.3253131627989085,3.240708144335368,17.491144453990273,11.505892709014006,0.16737252170497818,0.08460501846354074,5.985251744976267,1.5201901231259762,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,6,6,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.165291122655659,5.940319647271629,3.2828566971630595,3.1556606317299174,17.176990867010318,11.410442503052764,0.22497147538402995,0.1271960654331421,5.766548363957554,1.5053746480397026,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,7,7,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.573780333321427,6.263455396576122,3.7216666056573073,3.528793077980097,17.27798191300826,7.922816132078879,0.3103249367453049,0.19287352767721044,9.355165780929383,2.180787945216983,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,8,8,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,5.833825745802321,5.662770786386337,3.489226179141098,3.375717494164169,17.26138538104715,6.461910799029283,0.1710549594159847,0.1135086849769289,10.799474582017865,2.6712509531453414,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,9,9,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.962916479851777,7.850243039500891,3.991520811551908,3.9342520578076825,17.553534670034423,8.10760447604116,0.11267344035088556,0.057268753744225354,9.445930193993263,2.1650704251677544,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,10,10,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.501067697357556,6.067834301842713,3.250589776789512,3.0339180007408757,17.601668349001557,10.697448587976396,0.43323339551484263,0.2166717760486363,6.9042197610251606,1.6454080806506788,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,11,11,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.626928915211907,6.59819469405215,3.397167028246469,3.3814135067887534,17.847404674976133,9.4014787171036,0.028734221159756324,0.015753521457715802,8.445925957872532,1.898361439941072,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,12,12,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.150336859979642,6.975399277964224,3.616254941810443,3.529479601718866,17.948531093948986,13.07117384299636,0.17493758201541798,0.08677534009157695,4.877357250952626,1.373138427316224,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,13,13,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.8182129097792945,7.695285655916975,4.399185161903851,4.315432657244279,17.493495528004132,8.20442159799859,0.1229272538623194,0.0837525046595724,9.289073930005543,2.1322033880208626,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,14,14,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,8.634287572277552,8.730901327497568,4.350289473507029,4.391545829563961,18.002944541047327,9.551437892951071,-0.09661375522001592,-0.04125635605693212,8.451506648096256,1.8848412922554245,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,15,15,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.50321084694262,6.309744454413652,3.480254325162068,3.3814746061289904,17.596127933007665,9.09193929506,0.19346639252896836,0.09877971903307747,8.504188637947665,1.935354753475787,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,16,16,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.210353538135858,6.914876902180751,4.009113630268613,3.839703121889576,17.59908313699998,10.4305072639836,0.2954766359551071,0.1694105083790367,7.16857587301638,1.687270109841098,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,17,17,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,8.447492351630594,8.431401815993667,4.225797825454056,4.219830661498726,17.620253397035412,10.05014091602061,0.016090535636926973,0.005967163955330257,7.570112481014803,1.753234461513622,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,18,18,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,10.278904956112612,10.51540927240259,5.182442726598774,5.296998355059853,17.402961487008724,8.161604988039471,-0.23650431628997737,-0.11455562846107892,9.241356498969253,2.132296467730565,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,19,19,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,4.903361649417268,4.86487933910085,2.4991553860268114,2.474372163304614,17.183049229963217,9.399814327945933,0.03848231031641802,0.02478322272219735,7.783234902017284,1.8280200683195933,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,20,20,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,10.144203075935067,10.172180275564616,5.318705559591688,5.32221815079043,17.517446896992624,8.723514267941937,-0.027977199629548366,-0.003512591198742143,8.793932629050687,2.008072246911721,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,21,21,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,5.778648534342961,5.6953969402403954,2.892847291805741,2.852635518309448,17.789184994006064,10.58431713306345,0.083251594102566,0.04021177349629301,7.204867860942613,1.6807116387731749,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,22,22,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.20174915460924,6.995766100179647,4.546017169986368,4.400071498285741,17.57284169702325,6.630157607956789,0.2059830544295922,0.1459456717006269,10.94268408906646,2.6504410205775875,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,23,23,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,4.809364094027446,4.587392579696469,2.440869375953288,2.332427014886697,17.889835723966826,9.710704511031508,0.22197151433097684,0.108442361066591,8.179131212935317,1.8422798988110183,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,24,24,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.316285559996301,7.150621881830598,3.8947345873209063,3.7932178966745824,17.859031547035556,10.713123230962085,0.1656636781657026,0.10151669064632385,7.145908316073472,1.6670238138791331,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,25,25,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,5.844919226970073,5.6549110968663125,3.0234868049056964,2.9236795485937725,18.05433626001468,12.511191749945285,0.1900081301037604,0.09980725631192389,5.543144510069395,1.4430548760547641,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,26,26,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.342638694019768,6.30523780250887,3.2162230833136425,3.1987303452799254,17.960102271987125,10.957125677028673,0.03740089151089787,0.017492738033717092,7.002976594958453,1.6391253328087685,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,27,27,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.534289447371097,7.537342856472335,3.977902749455575,3.9681876907798914,17.657466153032146,9.370975953992456,-0.0030534091012377473,0.009715058675683785,8.28649019903969,1.8842718452936882,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,28,28,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.92461392841322,7.786832861528449,4.3412015053104005,4.250470076173688,17.625098672986496,8.70094778004568,0.137781066884771,0.09073142913671273,8.924150892940816,2.025652735602783,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,29,29,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.900300163851554,6.705416755541615,3.7453299126673847,3.63019006510637,17.483928386005573,7.870549571001902,0.19488340830993955,0.11513984756101481,9.61337881500367,2.221436791456471,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,30,30,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,10.61920761487193,10.748488750115484,5.4034441597285445,5.461540914772325,17.907903003972024,12.062060287920758,-0.1292811352435539,-0.05809675504378031,5.845842716051266,1.484647114714344,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,31,31,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,8.710297587282925,8.666030251685331,4.42580838695853,4.410456996677631,17.491219554038253,9.031708944006825,0.04426733559759377,0.015351390280899047,8.459510610031428,1.9366456185066625,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,32,32,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,8.21919855539579,8.143799849737098,4.568518819524946,4.510974876922296,17.206695267988835,8.051006894907914,0.07539870565869222,0.057543942602650056,9.15568837308092,2.137210350530403,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,33,33,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.923039851420094,6.62424678128412,3.503011071383507,3.351291586688619,17.296606554999016,10.822967048967255,0.29879307013597334,0.15171948469488816,6.473639506031761,1.5981390756104616,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,34,34,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.494538096412289,7.320082178959812,3.764190690987145,3.6759899107743,17.111020197044127,9.133448829059487,0.17445591745247757,0.08820078021284505,7.977571367984639,1.8734456739498837,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,35,35,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.170002753744226,5.962023061669902,3.328440194940681,3.201560001980627,17.165671478025615,8.474212324945256,0.20797969207432399,0.12688019296005404,8.691459153080359,2.0256362266845263,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,36,36,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,10.11477557665842,10.18557492030539,5.116597759812769,5.150704305449792,17.164198054000735,7.305376374977641,-0.0707993436469696,-0.03410654563702309,9.858821679023094,2.349529602990957,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,37,37,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.959444173591519,6.791211893730603,3.7846063550516966,3.685678193836428,17.632741518958937,10.654028380988166,0.16823227986091638,0.0989281612152686,6.978713137970772,1.6550304625078813,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,38,38,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.6629959126197775,7.532611227992496,3.9455420755045343,3.878430083662364,17.875257846026216,9.708579936996102,0.13038468462728137,0.06711199184217032,8.166677909030113,1.8411815077001814,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,39,39,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.591621575971195,7.694492690014232,4.058905417442422,4.104684725894685,17.943693582026754,11.444678946980275,-0.10287111404303673,-0.04577930845226241,6.499014635046478,1.567863429385345,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,40,40,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.682902445198946,6.635437537433256,3.7177654998009135,3.6783225319777184,17.85122000600677,8.42927081801463,0.0474649077656899,0.03944296782319512,9.42194918799214,2.1177656278234656,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,41,41,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.100221667528023,5.934379897797838,3.447106083139127,3.342940637446099,17.921519045019522,8.371570397051983,0.16584176973018572,0.10416544569302788,9.54994864796754,2.1407595224105767,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,42,42,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,10.193082073784426,10.257938943109574,5.526156369383621,5.53076063833733,17.45946277602343,7.144586241920479,-0.06485686932514767,-0.00460426895370869,10.31487653410295,2.4437332246871013,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,43,43,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.600276771488896,6.327886947125514,3.482008615000206,3.335015421643428,17.27458923199447,10.103370400960555,0.27238982436338155,0.14699319335677785,7.171218831033913,1.7097848090724383,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,44,44,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.207727032722872,6.289174153118265,3.454178988447833,3.489771662813352,17.233124809048604,9.424414720968343,-0.08144712039539304,-0.03559267436551883,7.808710088080261,1.8285618066771503,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,45,45,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,9.850094255051587,9.929458127126258,5.117780716603082,5.147452131768014,16.802115511964075,9.716286916052924,-0.079363872074671,-0.029671415164931325,7.085828595911151,1.7292732972102935,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,46,46,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,4.715541014872858,5.100048672212179,2.425224684747813,2.621998840184005,16.51751246798085,11.308079482987525,-0.3845076573393218,-0.19677415543619192,5.209432984993326,1.4606823813743681,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,47,47,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.011187440462206,5.788050071488488,3.06735084291624,2.954684347844909,16.680117970041465,10.41575991292484,0.22313736897371772,0.11266649507133097,6.264358057116626,1.6014307270411667,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,48,48,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.631476547097145,7.637010644634344,4.377313947104799,4.366354887232453,16.414487118949182,11.219892161083408,-0.005534097537199578,0.010959059872345911,5.194594957865775,1.4629808275594136,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,49,49,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,6.550633623972227,6.343556924169604,3.341853742677762,3.229406207712526,16.80947635002667,15.47154854494147,0.20707669980262278,0.11244753496523607,1.3379278050852008,1.0864766575368208,medium,weak α=2.0 (99% in first 3)
cs_sigma1.0_weak_sparse_a2.0,50,50,cs,100,500,1.0,3.0,weak_sparse,2.0,10,3,1.0,0.8793859844187413,cocolasso_max,reweighted_frobenius,7.527400636656411,7.535743425536219,4.238593994461585,4.235084487391416,16.476173168979585,10.245724149048328,-0.00834278887980755,0.003509507070169171,6.230449019931257,1.608102358534606,medium,weak α=2.0 (99% in first 3)
