setting,arm,rep_index,seed,model,n,p,sigma_a,sigma_e,beta_preset,alpha,lam_requested,algorithm,norm,k,true_k,snr,mse,pe,topk,nnz,time,lam,algo_rho,algo_gamma_rule,algo_gamma1,algo_growth,algo_f_tol,algo_min_iter,algo_max_iter,algo_weight_clip,algo_admm_rho,algo_admm_max_iter,algo_psd_floor,algo_ridge,algo_refit_thresh,n_reps_in_file,homotopy_iters_last,runtime_sec_file,source_file
ar_sigma1.0_datta_zhang,reweighted_refit_frobenius,92,92,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,frobenius,10,3,2.361111111111111,13.272181865940333,14.680887560450437,0.0,10.0,1.6564464140101336,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,142.78826346597634,ar_sigma1.0_datta_zhang/reweighted_refit_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_frobenius,93,93,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,frobenius,10,3,2.361111111111111,9.006995114191525,9.936017991022183,0.0,10.0,1.6544932249817066,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,142.78826346597634,ar_sigma1.0_datta_zhang/reweighted_refit_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_frobenius,94,94,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,frobenius,10,3,2.361111111111111,8.342162252967473,10.075683522934854,0.0,10.0,1.514532061002683,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,142.78826346597634,ar_sigma1.0_datta_zhang/reweighted_refit_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_frobenius,95,95,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,frobenius,10,3,2.361111111111111,5.894292925867518,6.688461588535482,0.0,10.0,1.3008973040268756,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,142.78826346597634,ar_sigma1.0_datta_zhang/reweighted_refit_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_frobenius,96,96,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,frobenius,10,3,2.361111111111111,7.995481988715599,9.437152499642028,0.0,10.0,1.3561595070059411,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,142.78826346597634,ar_sigma1.0_datta_zhang/reweighted_refit_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_frobenius,97,97,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,frobenius,10,3,2.361111111111111,8.64417012383439,10.49593144508157,0.0,10.0,1.3623459549853578,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,142.78826346597634,ar_sigma1.0_datta_zhang/reweighted_refit_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_frobenius,98,98,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,frobenius,10,3,2.361111111111111,9.576797718871063,7.803190874371203,0.0,10.0,1.8923893820028752,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,142.78826346597634,ar_sigma1.0_datta_zhang/reweighted_refit_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_frobenius,99,99,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,frobenius,10,3,2.361111111111111,11.387537761446232,11.126737718792043,0.0,10.0,1.479959766031243,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,142.78826346597634,ar_sigma1.0_datta_zhang/reweighted_refit_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,0,0,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,11.222642316853568,11.062204499372644,0.0,10.0,18.660142630978953,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,1,1,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.91056715904195,10.780545088934046,0.0,10.0,19.476238169998396,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,2,2,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,14.159562579211189,15.892844797892804,0.0,10.0,18.16367830504896,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,3,3,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,6.560740760012972,7.0423887446545255,1.0,10.0,18.500636142038275,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,4,4,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,12.021183024489911,14.61172745853412,0.0,10.0,19.056238925957587,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,5,5,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.625547066810254,9.608934571699326,0.0,10.0,18.508135515032336,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,6,6,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,6.46872477279836,6.862855929089567,1.0,10.0,19.714204301999416,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,7,7,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,13.940518937736103,11.303692083300671,0.0,10.0,18.898276186024304,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,8,8,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.808033095581774,9.755096677789167,0.0,10.0,18.24691253900528,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,9,9,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.87030382216367,12.906637508755068,0.0,10.0,19.22947540698806,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,10,10,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,5.365368005897227,6.3325863849219886,1.0,10.0,19.829418615961913,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,11,11,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,7.991705803329066,10.080012768454381,0.0,10.0,20.831136777007487,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,12,12,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,7.21363369415202,8.339597100823044,1.0,10.0,19.41998877900187,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,13,13,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.32164582084012,8.947656533176609,1.0,10.0,18.270636403991375,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,14,14,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.196170618373628,10.18279177713299,0.0,10.0,17.50723852397641,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,15,15,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,6.6571119966498635,6.968846486239073,0.0,10.0,18.11923458694946,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,16,16,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.634818501686354,8.95754801429086,0.0,10.0,17.1589943220024,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,17,17,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,12.716302892557609,12.485635861699174,0.0,10.0,19.321971529978327,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,18,18,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.148776524734034,9.012064916842004,0.0,10.0,17.760299140994903,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,19,19,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,6.906298587310532,7.402764548455418,1.0,10.0,18.380642456992064,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,20,20,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,18.24989688916713,17.596674433651096,0.0,10.0,19.64658150501782,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,21,21,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,5.236831670068262,5.7809941045197615,0.0,10.0,19.58078579395078,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,22,22,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,7.571812149732908,9.290349271831296,0.0,10.0,19.54667079501087,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,23,23,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,6.504690489962238,6.598894825830366,0.0,10.0,21.078197395952884,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,24,24,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.632293311050844,10.574597319512922,0.0,10.0,18.638291998999193,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,25,25,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,6.724933948796408,7.723314177300573,0.0,10.0,18.57687236898346,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,26,26,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.08416736084797,8.862922678136988,0.0,10.0,18.266523303987924,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,27,27,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,6.49938598501311,7.0903575002715264,0.0,10.0,18.412337484012824,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,28,28,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,6.035354808320887,7.385056832203526,1.0,10.0,17.63620191399241,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,29,29,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,12.230199351087562,15.825170296214587,0.0,10.0,18.163864031026606,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,30,30,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.472919586891063,9.868654636849113,0.0,10.0,17.409973126952536,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,31,31,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,6.924579876298274,7.460188275052217,1.0,10.0,17.042903082969133,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,32,32,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,12.90706460372467,14.84102941903029,0.0,10.0,17.043727240001317,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,33,33,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,7.822549489750558,8.24211166146646,0.0,10.0,16.787298073002603,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,34,34,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.169262568182782,10.555052212194633,0.0,10.0,16.69298350799363,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,35,35,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,7.041921953822731,8.196673346710163,0.0,10.0,17.21814909001114,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,36,36,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,11.660034234438077,10.6484357247653,0.0,10.0,16.794990575988777,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,37,37,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.668764169838186,10.418172654714493,0.0,10.0,17.334880884038284,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,38,38,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,7.682389934367672,9.125924140528918,0.0,10.0,17.106172562984284,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,39,39,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.211709822273008,8.061798179279965,0.0,10.0,16.540335906960536,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,40,40,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.623968484994512,9.494913325506705,0.0,10.0,17.369155059976038,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,41,41,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,7.470092219238437,9.24763079198717,0.0,10.0,16.46675573295215,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,42,42,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,10.450023055034006,12.751328371502858,0.0,10.0,16.61226343002636,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,43,43,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.935382285237015,10.003521241493287,0.0,10.0,16.41851614700863,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,44,44,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.012840622924337,7.323910150218541,0.0,10.0,16.600426519988105,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,45,45,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.71403592138777,9.28197225818494,1.0,10.0,16.324830475030467,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,46,46,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,3.3748932066614756,3.7211190165360573,1.0,10.0,16.217589348030742,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,47,47,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.775681491244974,9.571438149395584,0.0,10.0,15.897179013001733,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,48,48,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,7.492664764844911,7.641849429475403,1.0,10.0,15.82367793697631,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,49,49,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,9.795050878615466,10.090008442677243,0.0,10.0,15.510661348991562,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,50,50,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,8.814528567101267,9.675196141494109,0.0,10.0,15.249284486984834,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
ar_sigma1.0_datta_zhang,reweighted_refit_max_then_frobenius,51,51,ar,100,500,1.0,3.0,datta_zhang,1.0,1.0,reweighted_refit,max_then_frobenius,10,3,2.361111111111111,11.533632112039369,11.316465081175025,0.0,10.0,15.431222731014714,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,1696.6804100520094,ar_sigma1.0_datta_zhang/reweighted_refit_max_then_frobenius.json
